"UpdateTimes","SgnYear","CountryCode","Cntrnm","UpdateDate","PlateType","Population","PopGrowthRate","FemaleRatio","UrbanPopulation","UrbanPopRatio","UrbanPopGrowthRate","RuralPopulation","RuralPopRatio","RuralPopGrowthRate"
"1","2013","UKR","乌克兰","","中东欧","45489.6000","-0.2277","53.7400","31512.4660","69.2740","0.0643","13977.1340","30.7260","-0.8830"
"1","2013","UZB","乌兹别克斯坦","","中亚","30243.2000","1.5619","50.8225","10953.1800","36.2170","1.6586","19290.0200","63.7830","1.5070"
"1","2013","VNM","越南","","东南亚","89759.5000","1.0644","50.5637","29000.3970","32.3090","3.0683","60759.1030","67.6910","0.1219"
"1","2013","YEM","也门共和国","","西亚北非","25576.3220","2.6399","49.4800","8555.2800","33.4500","4.3769","17021.0420","66.5500","1.7781"
"2","2013","AFG","阿富汗","2023-11-23","南亚","31541.2090","3.4668","49.4421","7687.5390","24.3730","4.3446","23853.6700","75.6270","3.1855"
"2","2013","ALB","阿尔巴尼亚","2023-11-23","中东欧","2895.0920","-0.1832","49.8406","1603.5050","55.3870","1.7436","1291.5870","44.6130","-2.5249"
"2","2013","ARE","阿拉伯联合酋长国","2023-11-23","西亚北非","8751.8470","0.9976","28.2811","7444.8460","85.0660","1.3710","1307.0010","14.9340","-1.1028"
"2","2013","ARM","亚美尼亚","2023-11-23","西亚北非","2901.3850","-0.4483","54.1877","1832.6310","63.1640","-0.5685","1068.7540","36.8360","-0.2418"
"2","2013","AZE","阿塞拜疆","2023-11-23","西亚北非","9416.8010","1.2934","50.8435","5098.7270","54.1450","1.7785","4318.0740","45.8550","0.7237"
"2","2013","BGD","孟加拉国","2023-11-23","南亚","154030.1390","1.2672","50.1481","50463.3540","32.7620","3.6424","103566.7850","67.2380","0.1299"
"2","2013","BGR","保加利亚","2023-11-23","中东欧","7265.1150","-0.5596","51.5609","5326.2740","73.3130","-0.0975","1938.8410","26.6870","-1.8182"
"2","2013","BHR","巴林","2023-11-23","西亚北非","1261.6730","2.9548","37.6017","1120.8070","88.8350","3.0370","140.8660","11.1650","2.3029"
"2","2013","BIH","波斯尼亚和黑塞哥维那","2023-11-23","中东欧","3617.5590","-1.5583","51.1923","1682.8520","46.5190","-0.8681","1934.7070","53.4810","-2.1549"
"2","2013","BLR","白俄罗斯","2023-11-23","中东欧","9443.2110","-0.0384","53.7594","7195.6320","76.1990","0.6226","2247.5790","23.8010","-2.1256"
"2","2013","BRN","文莱达鲁萨兰国","2023-11-23","东南亚","411.7020","1.2386","48.0773","312.8810","75.9970","1.6883","98.8210","24.0030","-0.1719"
"2","2013","BTN","不丹","2023-11-23","南亚","728.8890","1.0681","46.8123","270.7750","37.1490","3.1845","458.1140","62.8510","-0.1621"
"2","2013","CHN","中国","2023-11-23","东亚","1363240.0000","0.6661","48.8137","722694.4210","53.0130","3.0484","640545.5790","46.9870","-1.9553"
"2","2013","CZE","捷克共和国","2023-11-23","中东欧","10514.2720","0.0332","50.8919","7705.9100","73.2900","0.1601","2808.3620","26.7100","-0.3144"
"2","2013","EGY","阿拉伯埃及共和国","2023-11-23","西亚北非","93377.8900","2.3157","49.3613","40052.5780","42.8930","2.1922","53325.3120","57.1070","2.4086"
"2","2013","EST","爱沙尼亚","2023-11-23","中东欧","1317.9970","-0.3559","53.2971","897.8460","68.1220","-0.1383","420.1510","31.8780","-0.8192"
"2","2013","GEO","格鲁吉亚","2023-11-23","西亚北非","3717.6680","-0.3010","52.8339","2107.3600","56.6850","0.3752","1610.3080","43.3150","-1.1790"
"2","2013","HRV","克罗地亚","2023-11-23","中东欧","4255.6890","-0.2785","51.7288","2370.6740","55.7060","0.0811","1885.0150","44.2940","-0.7290"
"2","2013","HUN","匈牙利","2023-11-23","中东欧","9893.0820","-0.2754","52.3974","6920.5080","69.9530","0.1185","2972.5740","30.0470","-1.1864"
"2","2013","IDN","印度尼西亚","2023-11-23","东南亚","253275.9180","1.2128","49.6271","131589.5030","51.9550","2.5283","121686.4150","48.0450","-0.1905"
"2","2013","IND","印度","2023-11-23","南亚","1291132.0630","1.2975","48.3149","413200.9940","32.0030","2.4573","877931.0690","67.9970","0.7563"
"2","2013","IRN","伊朗伊斯兰共和国","2023-11-23","西亚北非","78458.9280","1.4565","49.2494","56721.8820","72.2950","2.2062","21737.0460","27.7050","-0.4738"
"2","2013","IRQ","伊拉克","2023-11-23","西亚北非","35481.8000","4.6654","50.1472","24693.5590","69.5950","4.8999","10788.2410","30.4050","4.1308"
"2","2013","ISR","以色列","2023-11-23","西亚北非","8059.5000","1.8661","50.3956","7417.2380","92.0310","1.9432","642.2620","7.9690","0.9791"
"2","2013","JOR","约旦","2023-11-23","西亚北非","7694.8140","6.4819","48.4213","6858.0030","89.1250","7.5422","836.8110","10.8750","-1.8085"
"2","2013","JPN","日本","2023-11-23","东亚","127445.0000","-0.1443","51.3154","116262.9760","91.2260","-0.0587","11182.0240","8.7740","-1.0293"
"2","2013","KAZ","哈萨克斯坦","2023-11-23","中亚","17035.5510","1.4394","52.2723","9718.1000","57.0460","1.5675","7317.4510","42.9540","1.2696"
"2","2013","KGZ","吉尔吉斯斯坦","2023-11-23","中亚","5719.6000","1.9847","51.0410","2031.4300","35.5170","2.2498","3688.1700","64.4830","1.8391"
"2","2013","KHM","柬埔寨","2023-11-23","东南亚","14999.6830","1.4305","50.5222","3212.1820","21.4150","3.2114","11787.5010","78.5850","0.9506"
"2","2013","KOR","大韩民国","2023-11-23","东亚","50428.8930","0.4552","50.0191","41240.2440","81.7790","0.3672","9188.6490","18.2210","0.8512"
"2","2013","KWT","科威特","2023-11-23","西亚北非","3646.5180","7.1568","42.7195","3646.5180","100.0000","7.1568","0.0000","0.0000",""
"2","2013","LAO","老挝","2023-11-23","东南亚","6600.7420","1.4026","49.5976","2103.7880","31.8720","3.3287","4496.9540","68.1280","0.5142"
"2","2013","LBN","黎巴嫩","2023-11-23","西亚北非","5678.8510","9.2265","50.3377","4985.4630","87.7900","9.4021","693.3880","12.2100","7.9731"
"2","2013","LKA","斯里兰卡","2023-11-23","南亚","21131.7560","0.5438","51.5518","3845.5570","18.1980","0.5548","17286.1990","81.8020","0.5414"
"2","2013","LTU","立陶宛","2023-11-23","中东欧","2957.6890","-1.0120","53.8800","1981.2380","66.9860","-0.8297","976.4510","33.0140","-1.3809"
"2","2013","LVA","拉脱维亚","2023-11-23","中东欧","2012.6470","-1.0710","54.3183","1367.0900","67.9250","-1.0299","645.5570","32.0750","-1.1582"
"2","2013","MDA","摩尔多瓦","2023-11-23","中东欧","2859.5580","-0.0268","52.4659","1216.0840","42.5270","-0.0997","1643.4740","57.4730","0.0272"
"2","2013","MDV","马尔代夫","2023-11-23","南亚","400.7280","3.3466","42.9755","151.0140","37.6850","4.4619","249.7140","62.3150","2.6782"
"2","2013","MKD","北马其顿","2023-11-23","中东欧","2064.0320","0.1449","50.0622","1180.3990","57.1890","0.2569","883.6330","42.8110","-0.0045"
"2","2013","MMR","缅甸","2023-11-23","东南亚","50648.3340","0.8529","50.1057","14919.4800","29.4570","1.5034","35728.8540","70.5430","0.5825"
"2","2013","MNE","黑山","2023-11-23","中东欧","621.2070","0.0976","51.2446","404.6360","65.1370","0.6103","216.5710","34.8630","-0.8533"
"2","2013","MNG","蒙古","2023-11-23","东亚","2845.1530","1.8734","50.2636","1937.4640","68.0970","1.9718","907.6890","31.9030","1.6636"
"2","2013","MYS","马来西亚","2023-11-23","东南亚","30134.8070","1.5874","48.6026","21977.3150","72.9300","2.4896","8157.4920","27.0700","-0.8034"
"2","2013","NPL","尼泊尔","2023-11-23","南亚","27381.5550","0.1859","51.9206","4878.0240","17.8150","2.2102","22503.5310","82.1850","-0.2475"
"2","2013","OMN","阿曼","2023-11-23","西亚北非","3816.6800","7.6504","35.5576","3010.6740","78.8820","9.3354","806.0060","21.1180","1.5962"
"2","2013","PAK","巴基斯坦","2023-11-23","南亚","205337.5620","1.5369","48.6803","73126.8660","35.6130","2.1142","132210.6960","64.3870","1.2190"
"2","2013","PHL","菲律宾","2023-11-23","东南亚","99700.1070","1.6870","49.3931","45765.3400","45.9030","2.1039","53934.7670","54.0970","1.3345"
"2","2013","POL","波兰","2023-11-23","中东欧","38040.1960","-0.0604","51.5896","23025.3500","60.5290","-0.2667","15014.8460","39.4710","0.2568"
"2","2013","PRK","朝鲜民主主义人民共和国","2023-11-23","东亚","25001.8190","0.4572","50.9982","15230.6080","60.9180","0.7531","9771.2110","39.0820","-0.0023"
"2","2013","PSE","约旦河西岸和加沙","2023-11-23","西亚北非","4076.7080","2.4008","50.1816","3051.9460","74.8630","2.7273","1024.7620","25.1370","1.4349"
"2","2013","QAT","卡塔尔","2023-11-23","西亚北非","2035.5010","6.5914","25.9494","2010.7700","98.7850","6.6805","24.7310","1.2150","-0.4035"
"2","2013","ROU","罗马尼亚","2023-11-23","中东欧","19983.6930","-0.3713","51.5822","10778.6040","53.9370","-0.4399","9205.0890","46.0630","-0.2910"
"2","2013","RUS","俄罗斯联邦","2023-11-23","俄罗斯","143506.9950","0.2130","53.6739","105998.5720","73.8630","0.3105","37508.4230","26.1370","-0.0621"
"2","2013","SAU","沙特阿拉伯","2023-11-23","西亚北非","31482.4980","2.1218","42.7967","26048.6190","82.7400","2.3880","5433.8790","17.2600","0.8552"
"2","2013","SGP","新加坡","2023-11-23","东南亚","5399.1620","1.6193","47.8312","5399.1620","100.0000","1.6193","0.0000","0.0000",""
"2","2013","SRB","塞尔维亚","2023-11-23","中东欧","7164.1320","-0.4866","51.9926","3973.8720","55.4690","-0.2827","3190.2600","44.5310","-0.7400"
"2","2013","SVK","斯洛伐克共和国","2023-11-23","中东欧","5413.3930","0.1075","51.2848","2930.8110","54.1400","-0.1508","2482.5820","45.8600","0.4132"
"2","2013","SVN","斯洛文尼亚","2023-11-23","中东欧","2059.9530","0.1357","50.4921","1098.6140","53.3320","0.5566","961.3390","46.6680","-0.3431"
"2","2013","SYR","阿拉伯叙利亚共和国","2023-11-23","西亚北非","21495.8210","-5.0338","49.5859","11291.5400","52.5290","-6.9682","10204.2810","47.4710","-2.8488"
"2","2013","THA","泰国","2023-11-23","东南亚","69578.6020","0.6077","51.0293","32140.4440","46.1930","2.2403","37438.1580","53.8070","-0.7728"
"2","2013","TJK","塔吉克斯坦","2023-11-23","中亚","8136.6100","2.2399","49.8835","2163.4430","26.5890","2.4055","5973.1670","73.4110","2.1800"
"2","2013","TKM","土库曼斯坦","2023-11-23","中亚","5560.0950","1.8408","50.5557","2754.5270","49.5410","2.5823","2805.5680","50.4590","1.1181"
"2","2013","TLS","东帝汶","2023-11-23","东南亚","1161.5550","2.0772","48.9056","334.2840","28.7790","3.3042","827.2710","71.2210","1.5856"
"2","2013","TUR","土耳其","2023-11-23","西亚北非","76576.1170","1.7105","49.7996","55541.4230","72.5310","2.4814","21034.6940","27.4690","-0.2970"
"2","2013","UKR","乌克兰","2023-11-23","中东欧","45489.6480","-0.2277","53.7831","31330.9950","68.8750","-0.0926","14158.6530","31.1250","-0.5260"
"2","2013","UZB","乌兹别克斯坦","2023-11-23","中亚","30243.2000","1.5619","50.0055","15408.9100","50.9500","1.3658","14834.2900","49.0500","1.7660"
"2","2013","VNM","越南","2023-11-23","东南亚","90267.7390","1.0764","50.6991","29272.9250","32.4290","3.1861","60994.8140","67.5710","0.0795"
"2","2013","YEM","也门共和国","2023-11-23","西亚北非","26984.0020","2.8592","49.3744","9055.5610","33.5590","4.6663","17928.4410","66.4410","1.9587"
"3","2013","AFG","阿富汗","2024-11-07","南亚","31541.2090","3.4668","49.4421","7687.5390","24.3730","4.3446","23853.6700","75.6270","3.1855"
"3","2013","ALB","阿尔巴尼亚","2024-11-07","中东欧","2895.0920","-0.1832","49.8406","1603.5050","55.3870","1.7436","1291.5870","44.6130","-2.5249"
"3","2013","ARE","阿拉伯联合酋长国","2024-11-07","西亚北非","8751.8470","0.9976","28.2811","7444.8460","85.0660","1.3710","1307.0010","14.9340","-1.1028"
"3","2013","ARM","亚美尼亚","2024-11-07","西亚北非","2901.3850","-0.4483","54.1877","1832.6310","63.1640","-0.5685","1068.7540","36.8360","-0.2418"
"3","2013","AZE","阿塞拜疆","2024-11-07","西亚北非","9416.8010","1.2934","50.8435","5098.7270","54.1450","1.7785","4318.0740","45.8550","0.7237"
"3","2013","BGD","孟加拉国","2024-11-07","南亚","154030.1390","1.2672","50.1481","50463.3540","32.7620","3.6424","103566.7850","67.2380","0.1299"
"3","2013","BGR","保加利亚","2024-11-07","中东欧","7265.1150","-0.5596","51.5609","5326.2740","73.3130","-0.0975","1938.8410","26.6870","-1.8182"
"3","2013","BHR","巴林","2024-11-07","西亚北非","1261.6730","2.9548","37.6017","1120.8070","88.8350","3.0370","140.8660","11.1650","2.3029"
"3","2013","BIH","波斯尼亚和黑塞哥维那","2024-11-07","中东欧","3617.5590","-1.5583","51.1923","1682.8520","46.5190","-0.8681","1934.7070","53.4810","-2.1549"
"3","2013","BLR","白俄罗斯","2024-11-07","中东欧","9443.2110","-0.0384","53.7594","7195.6320","76.1990","0.6226","2247.5790","23.8010","-2.1256"
"3","2013","BRN","文莱达鲁萨兰国","2024-11-07","东南亚","411.7020","1.2386","48.0773","312.8810","75.9970","1.6883","98.8210","24.0030","-0.1719"
"3","2013","BTN","不丹","2024-11-07","南亚","728.8890","1.0681","46.8123","270.7750","37.1490","3.1845","458.1140","62.8510","-0.1621"
"3","2013","CHN","中国","2024-11-07","东亚","1363240.0000","0.6661","48.8137","722694.4210","53.0130","3.0484","640545.5790","46.9870","-1.9553"
"3","2013","CZE","捷克共和国","2024-11-07","中东欧","10514.2720","0.0332","50.8919","7705.9100","73.2900","0.1601","2808.3620","26.7100","-0.3144"
"3","2013","EGY","阿拉伯埃及共和国","2024-11-07","西亚北非","93377.8900","2.3157","49.3613","40052.5780","42.8930","2.1922","53325.3120","57.1070","2.4086"
"3","2013","EST","爱沙尼亚","2024-11-07","中东欧","1317.9970","-0.3559","53.2971","897.8460","68.1220","-0.1383","420.1510","31.8780","-0.8192"
"3","2013","GEO","格鲁吉亚","2024-11-07","西亚北非","3717.6680","-0.3010","52.8339","2107.3600","56.6850","0.3752","1610.3080","43.3150","-1.1790"
"3","2013","HRV","克罗地亚","2024-11-07","中东欧","4255.6890","-0.2785","51.7288","2370.6740","55.7060","0.0811","1885.0150","44.2940","-0.7290"
"3","2013","HUN","匈牙利","2024-11-07","中东欧","9893.0820","-0.2754","52.3974","6920.5080","69.9530","0.1185","2972.5740","30.0470","-1.1864"
"3","2013","IDN","印度尼西亚","2024-11-07","东南亚","253275.9180","1.2128","49.6271","131589.5030","51.9550","2.5283","121686.4150","48.0450","-0.1905"
"3","2013","IND","印度","2024-11-07","南亚","1291132.0630","1.2975","48.3149","413200.9940","32.0030","2.4573","877931.0690","67.9970","0.7563"
"3","2013","IRN","伊朗伊斯兰共和国","2024-11-07","西亚北非","78458.9280","1.4565","49.2494","56721.8820","72.2950","2.2062","21737.0460","27.7050","-0.4738"
"3","2013","IRQ","伊拉克","2024-11-07","西亚北非","35481.8000","4.6654","50.1472","24693.5590","69.5950","4.8999","10788.2410","30.4050","4.1308"
"3","2013","ISR","以色列","2024-11-07","西亚北非","8059.5000","1.8661","50.3956","7417.2380","92.0310","1.9432","642.2620","7.9690","0.9791"
"3","2013","JOR","约旦","2024-11-07","西亚北非","7694.8140","6.4819","48.4213","6858.0030","89.1250","7.5422","836.8110","10.8750","-1.8085"
"3","2013","JPN","日本","2024-11-07","东亚","127445.0000","-0.1443","51.3154","116262.9760","91.2260","-0.0587","11182.0240","8.7740","-1.0293"
"3","2013","KAZ","哈萨克斯坦","2024-11-07","中亚","17035.5510","1.4394","52.2723","9718.1000","57.0460","1.5675","7317.4510","42.9540","1.2696"
"3","2013","KGZ","吉尔吉斯斯坦","2024-11-07","中亚","5719.6000","1.9847","51.0410","2031.4300","35.5170","2.2498","3688.1700","64.4830","1.8391"
"3","2013","KHM","柬埔寨","2024-11-07","东南亚","14999.6830","1.4305","50.5222","3212.1820","21.4150","3.2114","11787.5010","78.5850","0.9506"
"3","2013","KOR","大韩民国","2024-11-07","东亚","50428.8930","0.4552","50.0191","41240.2440","81.7790","0.3672","9188.6490","18.2210","0.8512"
"3","2013","KWT","科威特","2024-11-07","西亚北非","3646.5180","7.1568","42.7195","3646.5180","100.0000","7.1568","0.0000","0.0000",""
"3","2013","LAO","老挝","2024-11-07","东南亚","6600.7420","1.4026","49.5976","2103.7880","31.8720","3.3287","4496.9540","68.1280","0.5142"
"3","2013","LBN","黎巴嫩","2024-11-07","西亚北非","5678.8510","9.2265","50.3377","4985.4630","87.7900","9.4021","693.3880","12.2100","7.9731"
"3","2013","LKA","斯里兰卡","2024-11-07","南亚","21131.7560","0.5438","51.5518","3845.5570","18.1980","0.5548","17286.1990","81.8020","0.5414"
"3","2013","LTU","立陶宛","2024-11-07","中东欧","2957.6890","-1.0120","53.8800","1981.2380","66.9860","-0.8297","976.4510","33.0140","-1.3809"
"3","2013","LVA","拉脱维亚","2024-11-07","中东欧","2012.6470","-1.0710","54.3183","1367.0900","67.9250","-1.0299","645.5570","32.0750","-1.1582"
"3","2013","MDA","摩尔多瓦","2024-11-07","中东欧","2859.5580","-0.0268","52.4659","1216.0840","42.5270","-0.0997","1643.4740","57.4730","0.0272"
"3","2013","MDV","马尔代夫","2024-11-07","南亚","400.7280","3.3466","42.9755","151.0140","37.6850","4.4619","249.7140","62.3150","2.6782"
"3","2013","MKD","北马其顿","2024-11-07","中东欧","1922.7160","-0.3688","50.0622","1099.5820","57.1890","-0.2569","823.1340","42.8110","-0.5183"
"3","2013","MMR","缅甸","2024-11-07","东南亚","50648.3340","0.8529","50.1057","14919.4800","29.4570","1.5034","35728.8540","70.5430","0.5825"
"3","2013","MNE","黑山","2024-11-07","中东欧","621.2070","0.0976","51.2446","404.6360","65.1370","0.6103","216.5710","34.8630","-0.8533"
"3","2013","MNG","蒙古","2024-11-07","东亚","2845.1530","1.8734","50.2636","1937.4640","68.0970","1.9718","907.6890","31.9030","1.6636"
"3","2013","MYS","马来西亚","2024-11-07","东南亚","30134.8070","1.5874","48.6026","21977.3150","72.9300","2.4896","8157.4920","27.0700","-0.8034"
"3","2013","NPL","尼泊尔","2024-11-07","南亚","27381.5550","0.1859","51.9206","4878.0240","17.8150","2.2102","22503.5310","82.1850","-0.2475"
"3","2013","OMN","阿曼","2024-11-07","西亚北非","3816.6800","7.6504","35.5576","3010.6740","78.8820","9.3354","806.0060","21.1180","1.5962"
"3","2013","PAK","巴基斯坦","2024-11-07","南亚","205337.5620","1.5369","48.6803","73126.8660","35.6130","2.1142","132210.6960","64.3870","1.2190"
"3","2013","PHL","菲律宾","2024-11-07","东南亚","99700.1070","1.6870","49.3931","45765.3400","45.9030","2.1039","53934.7670","54.0970","1.3345"
